zip,zip_population_2010,zip_land_area_2010,primary_RUCA_code_2010,zip_population_density_2010,rural_urban_class
57772,4422.0,688.676460277036,10.0,6.421012267823339,rural
57773,5525.0,1524.2930125545,2.0,3.6246311926214765,urban
57775,8657.0,3696.0718756225897,7.0,2.342216355990577,rural
57776,1255.0,2671.3749905405,10.0,0.46979551895335947,rural
57779,16067.0,2481.9360020200834,7.0,6.47357546162465,rural
57780,6720.0,1885.53830674119,7.0,3.5639689609988876,rural
57782,2787.0,1694.08865485091,8.0,1.6451323205663477,rural
57783,31235.0,903.5894915343242,4.0,34.567688416741056,rural
57785,30199.0,3697.3525464210634,1.0,8.167736135747134,urban
57787,4380.0,2967.43532479687,7.0,1.4760220596551077,rural
57788,12871.0,5499.31038560796,2.0,2.3404752773519046,urban
57790,6720.0,1885.53830674119,7.0,3.5639689609988876,rural
57791,11100.0,4852.97363153806,7.0,2.2872574307563385,rural
57792,4380.0,2967.43532479687,7.0,1.4760220596551077,rural
57793,11476.0,617.568323096478,2.0,18.582559323087548,urban
57794,4422.0,688.676460277036,10.0,6.421012267823339,rural
57799,4433.0,47.0890062038897,4.0,94.14086975642778,rural
58001,2111.0,343.777666151349,2.0,6.1405966933018465,urban
58002,2291.0,427.326873329143,2.0,5.361235492052443,urban
58004,5504.0,709.780620991294,2.0,7.754508699199201,urban
58005,9080.0,804.6416759459887,2.0,11.284526108251807,urban
58006,5504.0,709.780620991294,2.0,7.754508699199201,urban
58007,4246.0,1001.614581225859,2.0,4.239155539053149,urban
58008,5042.0,803.8017195446471,10.0,6.272691233923073,rural
58009,1492.0,514.180857980809,10.0,2.901702731328996,rural
58011,1955.0,574.287707896716,10.0,3.4042170381114985,rural
58012,6789.0,377.3148026168458,2.0,17.992933097019435,urban
58013,2382.0,574.916933205868,10.0,4.143207239900597,rural
58015,5004.0,597.946669250977,2.0,8.368639307362148,urban
58016,3467.0,1226.396263612032,10.0,2.8269818678253724,rural
58017,3829.0,858.5133981315739,10.0,4.4600352287258955,rural
58018,4274.0,721.1304450059231,2.0,5.9268056557574615,urban
58021,2893.0,254.169003099628,2.0,11.382190450918262,urban
58027,6849.0,2052.01402052828,8.0,3.337696493046749,rural
58029,5504.0,709.780620991294,2.0,7.754508699199201,urban
58030,1327.0,279.797513347552,5.0,4.742715487795132,rural
58031,3650.0,1197.206958873941,8.0,3.048762766492008,rural
58032,3829.0,858.5133981315739,10.0,4.4600352287258955,rural
58033,3032.0,913.155529292027,10.0,3.3203544223739425,rural
58035,7713.0,2228.010844837891,2.0,3.4618323415572037,urban
58036,2291.0,427.326873329143,2.0,5.361235492052443,urban
58038,3783.0,941.5077313099521,2.0,4.018023298371201,urban
58040,3765.0,461.02095685385405,10.0,8.166656946993244,rural
58041,4206.0,706.246454037625,5.0,5.955428131290734,rural
58042,9080.0,804.6416759459887,2.0,11.284526108251807,urban
58043,2382.0,574.916933205868,10.0,4.143207239900597,rural
58045,3172.0,518.8793241513087,10.0,6.113174783343311,rural
58046,5625.0,1909.4223645051638,8.0,2.9459171027661792,rural
58047,28690.0,678.8483575985679,1.0,42.262752319960136,urban
58048,3783.0,941.5077313099521,2.0,4.018023298371201,urban
58049,7467.0,2395.762376505219,8.0,3.1167531777055326,rural
58051,5004.0,597.946669250977,2.0,8.368639307362148,urban
58052,8647.0,1470.13235119236,2.0,5.881783359836138,urban
58053,5261.0,1001.3658738959409,10.0,5.2538239390278125,rural
58054,6904.0,1145.9534341471845,10.0,6.024677612784449,rural
58056,8830.0,2903.636984804563,8.0,3.0410137514467315,rural
58057,5962.0,1019.0284190505901,2.0,5.850670980849273,urban
58058,2879.0,426.448940690073,10.0,6.751101304979787,rural
58059,33368.0,712.3854940640646,1.0,46.83980833135722,urban
58060,12070.0,2517.12217933056,10.0,4.795158573991062,rural
58061,5042.0,803.8017195446471,10.0,6.272691233923073,rural
58062,3206.0,1179.8283385868972,8.0,2.7173444603304637,rural
58063,1695.0,622.919250977225,8.0,2.7210589451857734,rural
58064,3650.0,1197.206958873941,8.0,3.048762766492008,rural
58065,1695.0,622.919250977225,8.0,2.7210589451857734,rural
58067,2382.0,574.916933205868,10.0,4.143207239900597,rural
58068,5154.0,1429.0947695510552,10.0,3.606478807293592,rural
58069,2958.0,840.505552535378,10.0,3.5193104805521127,rural
58071,3650.0,1197.206958873941,8.0,3.048762766492008,rural
58072,11066.0,1491.5538697476593,7.0,7.419108504523637,rural
58075,13442.0,1009.3301196762303,2.0,13.317743856006082,urban
58076,4027.0,5.90411113873887,4.0,682.0671063553481,rural
58077,4274.0,721.1304450059231,2.0,5.9268056557574615,urban
58078,53819.0,187.8025697416359,1.0,286.5722235539161,urban
58079,8061.0,1110.9104586584951,2.0,7.2562103787682775,urban
58081,7153.0,1147.579385695996,2.0,6.233119982075814,urban
58102,40293.0,124.4368313675585,1.0,323.8028448424849,urban
58103,68234.0,22.194368468116455,1.0,3074.3834904796795,urban
58104,41927.0,87.10107266906256,1.0,481.3603175623353,urban
58105,13488.0,17.712935735609598,1.0,761.477385868007,urban
58106,3599.0,0.504252915457523,1.0,7137.291406108232,urban
58107,1715.0,0.372533386255071,1.0,4603.614235062818,urban
58108,1715.0,0.372533386255071,1.0,4603.614235062818,urban
58109,3599.0,0.504252915457523,1.0,7137.291406108232,urban
58121,5501.0,0.990254395001058,1.0,5555.138182440606,urban
58122,3717.0,0.71904850524404,1.0,5169.3313773574655,urban
58124,1715.0,0.372533386255071,1.0,4603.614235062818,urban
58125,4292.0,1.28133798303313,1.0,3349.623640938323,urban
58126,1715.0,0.372533386255071,1.0,4603.614235062818,urban
58201,42226.0,380.23164199988605,1.0,111.05335625911074,urban
58202,21526.0,371.7484247031264,1.0,57.90475108856317,urban
58203,26928.0,814.2740738567131,1.0,33.069946427814784,urban
58204,2367.0,8.13188323652465,7.0,291.0764863627816,rural
58205,6377.0,9.098636750440544,1.0,700.8742270858581,urban
58206,5626.0,1.00010463368942,1.0,5625.411392451503,urban
58207,2367.0,8.13188323652465,7.0,291.0764863627816,rural
58208,5626.0,1.00010463368942,1.0,5625.411392451503,urban
58210,1235.0,492.129545773957,10.0,2.5095018387033714,rural
58212,7198.0,1978.73688488132,10.0,3.6376741420230405,rural
58214,6671.0,1044.074341271079,2.0,6.389391766757316,urban
58216,1367.0,234.194369626423,10.0,5.837031873057328,rural
58218,2412.0,335.436048352348,2.0,7.190640397320661,urban
58219,1492.0,514.180857980809,10.0,2.901702731328996,rural
58220,7413.0,1118.6940684667259,10.0,6.626476539882083,rural
58222,1434.0,317.608520580018,10.0,4.514992221812006,rural
58223,3904.0,849.616906333157,2.0,4.595012141235735,urban
58224,4361.0,1473.9041752317,10.0,2.9588083630433055,rural
58225,3210.0,638.227754337085,8.0,5.0295525040808755,rural
58227,7113.0,2755.242452474681,10.0,2.5816239850730027,rural
58228,14920.0,1418.3177138272456,2.0,10.51950480103592,urban
58229,6225.0,3138.438911686077,8.0,1.9834701822046032,rural
58230,1975.0,712.215405631223,10.0,2.7730374608361568,rural
58231,5807.0,1398.357730614968,2.0,4.152728499198989,urban
58233,6249.0,1213.887526119812,2.0,5.147923399439576,urban
58235,2273.0,443.498087249825,2.0,5.125163028537722,urban
58236,1533.0,330.568413058284,10.0,4.637466676919642,rural
58237,8301.0,780.8700013281914,7.0,10.630450633115277,rural
58238,2900.0,564.762782684707,10.0,5.1348992690600115,rural
58239,2145.0,1482.77428852952,10.0,1.4466126210801882,rural
58240,11921.0,1701.9104667666422,2.0,7.00448127723663,urban
58241,2967.0,648.176933638302,10.0,4.577453849438672,rural
58243,3733.0,780.338618171204,10.0,4.783820655638744,rural
58244,2273.0,443.498087249825,2.0,5.125163028537722,urban
58249,3993.0,1488.7508648688697,10.0,2.6821143108801526,rural
58250,1235.0,492.129545773957,10.0,2.5095018387033714,rural
58251,6671.0,1044.074341271079,2.0,6.389391766757316,urban
58254,3126.0,981.774629457743,10.0,3.1840301289172266,rural
58255,2145.0,1482.77428852952,10.0,1.4466126210801882,rural
58256,2273.0,443.498087249825,2.0,5.125163028537722,urban
58257,6441.0,857.2507918955612,2.0,7.513553864158701,urban
58258,5019.0,755.92681780765,2.0,6.639531607776765,urban
58259,4361.0,1473.9041752317,10.0,2.9588083630433055,rural
58260,3380.0,1974.903834303477,10.0,1.7114757393704094,rural
58261,6249.0,1213.887526119812,2.0,5.147923399439576,urban
58262,3579.0,1800.382809109538,10.0,1.9879105609601766,rural
58265,3034.0,466.53532294358104,10.0,6.503258919082762,rural
58266,8145.0,1737.701447265393,2.0,4.687226343062395,urban
58267,9509.0,1366.4744184142942,2.0,6.958783766354429,urban
58269,2145.0,1482.77428852952,10.0,1.4466126210801882,rural
58270,5117.0,963.7912808862434,10.0,5.3092408091664005,rural
58271,1367.0,234.194369626423,10.0,5.837031873057328,rural
58272,3126.0,981.774629457743,10.0,3.1840301289172266,rural
58273,2299.0,462.730097591186,10.0,4.968339020884539,rural
58274,8416.0,1569.466197526784,2.0,5.362332755724339,urban
58275,8294.0,701.54753767199,2.0,11.822434766890847,urban
58276,2967.0,648.176933638302,10.0,4.577453849438672,rural
58277,1975.0,712.215405631223,10.0,2.7730374608361568,rural
58278,5882.0,366.111489319642,2.0,16.06614425275407,urban
58281,2145.0,1482.77428852952,10.0,1.4466126210801882,rural
58282,5246.0,2032.7237624266959,10.0,2.580773687486807,rural
58301,12621.0,1766.0497206936884,7.0,7.146457912318904,rural
58310,4074.0,1543.0414716207179,10.0,2.6402401198724204,rural
58311,2145.0,1482.77428852952,10.0,1.4466126210801882,rural
58313,4357.0,1018.600319383719,7.0,4.277438281814112,rural
58316,12428.0,823.3748920844428,10.0,15.093974955366289,rural
58317,4074.0,1543.0414716207179,10.0,2.6402401198724204,rural
58318,4568.0,874.6409956339564,10.0,5.222714259682085,rural
58321,7206.0,2637.4392526143,8.0,2.732195629854686,rural
58323,4391.0,2507.3350054131497,10.0,1.7512617941041615,rural
58324,5091.0,2188.09579426623,8.0,2.3266805837937494,rural
58325,6261.0,2767.291830695742,8.0,2.2625008069444856,rural
58327,5971.0,2145.309706840343,8.0,2.783281118321239,rural
58329,8707.0,1626.5687972299488,10.0,5.352986000240534,rural
58330,6225.0,3138.438911686077,8.0,1.9834701822046032,rural
58331,2246.0,1024.56071688363,10.0,2.1921590033547047,rural
58332,4927.0,1582.057765132502,7.0,3.1142984210739924,rural
58335,2524.0,251.288277397424,10.0,10.044240925764228,rural
58338,4990.0,2646.30936591212,8.0,1.8856449908229325,rural
58339,2246.0,1024.56071688363,10.0,2.1921590033547047,rural
58341,9285.0,3246.287449594361,7.0,2.860190338708362,rural
58343,1170.0,579.196036429512,10.0,2.0200414478188313,rural
58344,5971.0,2145.309706840343,8.0,2.783281118321239,rural
58345,4080.0,1655.6646231565571,8.0,2.4642671848731053,rural
58346,4988.0,2009.104101254522,7.0,2.482698630143356,rural
58348,7050.0,2486.117893596417,10.0,2.8357464536009886,rural
58351,4666.0,1220.0930710875868,10.0,3.8242984167107377,rural
58352,4391.0,2507.3350054131497,10.0,1.7512617941041615,rural
58353,1828.0,518.480754737088,10.0,3.525685347620945,rural
58355,4990.0,2646.30936591212,8.0,1.8856449908229325,rural
58356,8112.0,2531.647990260959,10.0,3.2042369362589884,rural
58357,2524.0,251.288277397424,10.0,10.044240925764228,rural
58361,3126.0,981.774629457743,10.0,3.1840301289172266,rural
58362,2845.0,1163.5350773826,8.0,2.445134706552978,rural
58363,4074.0,1543.0414716207179,10.0,2.6402401198724204,rural
58365,2246.0,1024.56071688363,10.0,2.1921590033547047,rural
58366,3400.0,923.828102678468,7.0,3.6803383553091007,rural
58367,11583.0,1690.2525339885747,10.0,6.852822147627259,rural
58368,10922.0,3471.7507169917344,5.0,3.1459632013740584,rural
58369,10600.0,304.8941373473548,10.0,34.766165372093745,rural
58370,4518.0,419.90310225375504,10.0,10.75962519864807,rural
58372,4391.0,2507.3350054131497,10.0,1.7512617941041615,rural
58374,9287.0,2316.098504317394,10.0,4.009760371887587,rural
58377,7236.0,3670.87008279575,8.0,1.971194794910593,rural
58379,1994.0,168.614824856331,10.0,11.825769185473439,rural
58380,10350.0,2944.095111251483,8.0,3.5155114250369435,rural
58381,7224.0,1962.32048179374,8.0,3.6813558575287377,rural
58382,2845.0,1163.5350773826,8.0,2.445134706552978,rural
58384,8191.0,2877.752754452912,5.0,2.846318186065705,rural
58385,3400.0,923.828102678468,7.0,3.6803383553091007,rural
58386,2742.0,984.543384370892,7.0,2.7850474072832205,rural
58401,21100.0,2221.724393703751,4.0,9.497127573427324,rural
58402,4066.0,2.49178953724882,4.0,1631.7589985907327,rural
58405,5672.0,2.14347247940917,4.0,2646.173465946919,rural
58413,4309.0,1920.852684645643,10.0,2.243274580317397,rural
58415,4118.0,1735.816290268526,10.0,2.3723708684419345,rural
58416,2420.0,708.814731960148,10.0,3.4141502580057277,rural
58418,4819.0,2617.21404269055,10.0,1.84127087865002,rural
58420,2555.0,1274.22710761594,5.0,2.005137062874425,rural
58421,10667.0,3805.8750978768994,5.0,2.802771958005287,rural
58422,2384.0,1266.02482250883,10.0,1.8830594452924894,rural
58423,4819.0,2617.21404269055,10.0,1.84127087865002,rural
58424,5238.0,2193.7537282025987,5.0,2.3876882498983303,rural
58425,4395.0,1421.030137591371,10.0,3.092826734448766,rural
58426,2555.0,1274.22710761594,5.0,2.005137062874425,rural
58428,2435.0,1351.18922018172,10.0,1.8021162126149286,rural
58429,5160.0,1568.502328196115,8.0,3.2897624104481586,rural
58430,1321.0,972.379023763817,10.0,1.3585237522779596,rural
58431,2618.0,789.696521373844,10.0,3.3151975843143333,rural
58433,4118.0,1735.816290268526,10.0,2.3723708684419345,rural
58436,2971.0,954.0459774331,10.0,3.1141056828242153,rural
58438,2384.0,1266.02482250883,10.0,1.8830594452924894,rural
58439,1500.0,946.119768894682,10.0,1.5854229552273245,rural
58440,4799.0,1967.550498689569,10.0,2.4390733570478815,rural
58441,1500.0,946.119768894682,10.0,1.5854229552273245,rural
58442,4673.0,1912.344203525267,5.0,2.443597753681406,rural
58443,3343.0,635.45258819732,10.0,5.260817348283324,rural
58444,1321.0,972.379023763817,10.0,1.3585237522779596,rural
58445,5728.0,1265.6231677521291,10.0,4.5258337125524415,rural
58448,2420.0,708.814731960148,10.0,3.4141502580057277,rural
58451,2384.0,1266.02482250883,10.0,1.8830594452924894,rural
58452,2420.0,708.814731960148,10.0,3.4141502580057277,rural
58454,7291.0,2702.040724899111,5.0,2.6983309070118593,rural
58455,5898.0,1909.67969581326,5.0,3.0884760480674567,rural
58456,6927.0,2710.549206019487,10.0,2.5555706513708647,rural
58458,7957.0,2269.487223879029,10.0,3.506078340639354,rural
58460,4799.0,1967.550498689569,10.0,2.4390733570478815,rural
58461,4261.0,1215.934037918322,8.0,3.50430193342957,rural
58463,1321.0,972.379023763817,10.0,1.3585237522779596,rural
58464,8148.0,1974.4378997122772,10.0,4.126744123574288,rural
58466,9562.0,2925.157179878825,5.0,3.2688841699768445,rural
58467,7673.0,3544.9429483843187,5.0,2.1644918160099387,rural
58472,5301.0,1709.223141960503,5.0,3.101408979239351,rural
58474,9168.0,2338.304100636759,10.0,3.920790284507221,rural
58475,4990.0,2625.41632779766,5.0,1.9006509356883141,rural
58476,2555.0,1274.22710761594,5.0,2.005137062874425,rural
58477,1500.0,793.481486786811,2.0,1.89040327339485,urban
58478,2435.0,1351.18922018172,10.0,1.8021162126149286,rural
58479,2740.0,859.687596235967,8.0,3.1872042960684115,rural
58480,2740.0,859.687596235967,8.0,3.1872042960684115,rural
58481,5295.0,2133.914703851907,5.0,2.4813550375008204,rural
58482,2435.0,1351.18922018172,10.0,1.8021162126149286,rural
58483,7108.0,3263.5334237069874,5.0,2.1780074162458414,rural
58484,5763.0,1344.267320157468,10.0,4.287093730229877,rural
58486,4939.0,2540.2519301247703,5.0,1.9442953438706412,rural
58487,2435.0,1351.18922018172,10.0,1.8021162126149286,rural
58488,2435.0,1351.18922018172,10.0,1.8021162126149286,rural
58490,3032.0,913.155529292027,10.0,3.3203544223739425,rural
58492,7715.0,2842.7294358120553,5.0,2.7139410113421962,rural
58494,1500.0,793.481486786811,2.0,1.89040327339485,urban
58495,8349.0,3477.985316920389,10.0,2.400527673127928,rural
58496,4990.0,2625.41632779766,5.0,1.9006509356883141,rural
58497,5423.0,1779.214216822626,5.0,3.0479747456630353,rural
58501,39212.0,693.55179290406,1.0,56.537954917267804,urban
58502,3221.0,0.80126085526265,1.0,4019.914337315492,urban
58503,29672.0,1554.9317780622919,1.0,19.08250922556637,urban
58504,33547.0,2223.4956088599656,1.0,15.087504498018898,urban
58505,9400.0,1.915094201208654,1.0,4908.374738990632,urban
58506,3221.0,0.80126085526265,1.0,4019.914337315492,urban
58507,3221.0,0.80126085526265,1.0,4019.914337315492,urban
58520,6037.0,2483.617101314753,10.0,2.430728954476997,rural
58521,10795.0,898.1563269791208,1.0,12.019065808185248,urban
58523,7680.0,1752.3117678537506,7.0,4.382781729193398,rural
58524,8337.0,3504.1355091220566,2.0,2.379188812275354,urban
58528,4153.0,1094.094359896648,10.0,3.7958334785605756,rural
58529,3969.0,2467.489120412911,10.0,1.6085177304999934,rural
58530,4475.0,1734.989047439602,10.0,2.579267002638403,rural
58531,8962.0,2110.875802127271,10.0,4.245631121910816,rural
58532,6287.0,2787.182177678048,2.0,2.2556831951464287,urban
58533,2394.0,1659.13910604991,10.0,1.4429169870509846,rural
58535,5420.0,2687.48257713935,2.0,2.0167572605323594,urban
58538,2578.0,285.744345533647,10.0,9.02205079573984,rural
58540,5053.0,1490.2825742822,10.0,3.3906321439971183,rural
58541,2629.0,1012.47836939785,10.0,2.596598682462265,rural
58542,3550.0,1510.43481823082,10.0,2.3503165824514913,rural
58544,3550.0,1510.43481823082,10.0,2.3503165824514913,rural
58545,10270.0,1765.467890198719,7.0,5.817154793364166,rural
58549,7975.0,3854.4416213511477,10.0,2.069041584602965,rural
58552,3550.0,1510.43481823082,10.0,2.3503165824514913,rural
58554,23828.0,1101.7923036709037,1.0,21.62658054572618,urban
58558,2352.0,642.511470709517,2.0,3.660635034893178,urban
58559,10283.0,3083.2548258910883,10.0,3.3351119452243525,rural
58560,5902.0,2152.9462889403367,2.0,2.7413596104642806,urban
58561,4425.0,2344.006803120328,10.0,1.8877931557662144,rural
58562,5871.0,3191.960497500372,10.0,1.8393084765922343,rural
58563,10909.0,4234.471250445945,2.0,2.5762366432057227,urban
58564,2394.0,1659.13910604991,10.0,1.4429169870509846,rural
58565,3909.0,620.593227845071,10.0,6.298811886126266,rural
58566,3026.0,1028.34347108944,2.0,2.9425965983857685,urban
58568,4153.0,1094.094359896648,10.0,3.7958334785605756,rural
58569,2394.0,1659.13910604991,10.0,1.4429169870509846,rural
58570,4601.0,1836.693485452441,2.0,2.505045091324323,urban
58571,4475.0,1734.989047439602,10.0,2.579267002638403,rural
58572,3852.0,1435.992957496328,2.0,2.682464408959227,urban
58573,3550.0,1510.43481823082,10.0,2.3503165824514913,rural
58575,8962.0,2110.875802127271,10.0,4.245631121910816,rural
58576,8962.0,2110.875802127271,10.0,4.245631121910816,rural
58577,8962.0,2110.875802127271,10.0,4.245631121910816,rural
58579,5409.0,1414.0747146318822,2.0,3.8251161300257697,urban
58580,2629.0,1012.47836939785,10.0,2.596598682462265,rural
58581,6359.0,2485.1677339817807,10.0,2.558781008238625,rural
58601,26460.0,2834.04626739583,4.0,9.336474250405857,rural
58602,3958.0,0.888963578209629,4.0,4452.375886952989,rural
58620,1510.0,2363.7749970270097,10.0,0.6388086860632556,rural
58621,2988.0,2120.1949931814397,10.0,1.4093043373885075,rural
58622,5997.0,3461.7860001667877,10.0,1.7323427848258288,rural
58623,3878.0,2376.729111872338,10.0,1.631654184159419,rural
58625,6165.0,3020.93801284021,10.0,2.040756868825594,rural
58626,3536.0,2008.45964344236,10.0,1.7605531739435611,rural
58627,783.0,1148.85312518822,10.0,0.6815492623321356,rural
58630,7522.0,3017.148554742335,5.0,2.493082413253059,rural
58631,8666.0,3496.095470712603,10.0,2.4787652604445682,rural
58632,1680.0,1000.78623800574,10.0,1.6786801578604087,rural
58634,2506.0,2630.31449798223,10.0,0.9527377817072467,rural
58636,3536.0,2008.45964344236,10.0,1.7605531739435611,rural
58638,13477.0,6013.703727970934,10.0,2.241048214150589,rural
58639,2343.0,987.619344568392,10.0,2.3723715142739885,rural
58640,6042.0,4638.77414142459,10.0,1.302499284464941,rural
58641,3986.0,1008.688911299975,5.0,3.951664339070542,rural
58642,4319.0,3157.3127686305797,10.0,1.3679354300629767,rural
58643,2023.0,2362.58491892627,10.0,0.8562655182440587,rural
58644,3536.0,2008.45964344236,10.0,1.7605531739435611,rural
58645,2463.0,2149.63936319396,10.0,1.145773585174978,rural
58646,4820.0,2119.84056489837,10.0,2.27375590401115,rural
58647,6459.0,2605.9545743069098,5.0,2.4785543323286294,rural
58649,4366.0,3350.204263494662,10.0,1.3032041202901885,rural
58650,3686.0,1574.6385180163,10.0,2.340854715432437,rural
58651,2023.0,2362.58491892627,10.0,0.8562655182440587,rural
58652,4811.0,2517.608257258331,10.0,1.9109406660586532,rural
58653,2023.0,2362.58491892627,10.0,0.8562655182440587,rural
58654,1680.0,1000.78623800574,10.0,1.6786801578604087,rural
58655,4389.0,804.013529020212,5.0,5.458863366824845,rural
58656,7522.0,3017.148554742335,5.0,2.493082413253059,rural
58701,44975.0,1525.4300738072916,4.0,29.483488474661943,rural
58702,3092.0,0.802223021882727,4.0,3854.289786826891,rural
58703,31454.0,1159.4829690330612,4.0,27.1276084600283,rural
58704,5521.0,7.35100471507976,7.0,751.0537965884158,rural
58705,8613.0,8.153227736962487,4.0,1056.3914412635802,rural
58707,6394.0,1.35733563244308,4.0,4710.69928996956,rural
58710,6989.0,2376.362594730169,5.0,2.9410494911419804,rural
58711,1861.0,793.779846084229,10.0,2.3444787735295143,rural
58712,2883.0,790.730599524013,5.0,3.6459952374872637,rural
58713,2512.0,1083.22376165449,5.0,2.3190037819732012,rural
58716,8437.0,1846.0843069543198,5.0,4.570213813213877,rural
58718,22323.0,3972.5251433597386,5.0,5.619347693069718,rural
58721,4081.0,1579.624659264832,10.0,2.5835251279878886,rural
58722,6790.0,1328.795899826563,5.0,5.109889337321287,rural
58723,9257.0,3253.3921975700296,5.0,2.845337862097932,rural
58725,4583.0,1353.11008313552,10.0,3.387011934298765,rural
58727,1968.0,1103.56759181896,10.0,1.783307170842373,rural
58730,2071.0,1260.78624765829,10.0,1.6426257851769508,rural
58731,6062.0,1375.052253137848,5.0,4.408559737396604,rural
58733,4677.0,852.738832380691,5.0,5.484680446582538,rural
58734,8575.0,2820.60681478061,10.0,3.040125959798822,rural
58735,9730.0,2343.021406662891,5.0,4.152757619853847,rural
58736,4204.0,1763.10962328783,5.0,2.384423489312265,rural
58737,1968.0,1103.56759181896,10.0,1.783307170842373,rural
58740,10393.0,3045.885114911725,5.0,3.412144453222822,rural
58741,5395.0,1873.954361178503,5.0,2.878938842783323,rural
58744,2883.0,790.730599524013,5.0,3.6459952374872637,rural
58746,10543.0,3924.17440659957,10.0,2.686679771997154,rural
58748,4791.0,1953.924651774444,5.0,2.4519881028416752,rural
58750,4331.0,1670.832861773877,10.0,2.5921204323225346,rural
58752,1968.0,1103.56759181896,10.0,1.783307170842373,rural
58755,5973.0,3024.313423459878,10.0,1.9749937138349778,rural
58756,10932.0,2546.97957056172,5.0,4.292142789974958,rural
58757,4935.0,2158.6085584180278,10.0,2.2861949568182465,rural
58758,9373.0,3642.3874172389988,5.0,2.573312206065361,rural
58759,13114.0,2698.8231393350106,5.0,4.859155017928032,rural
58760,1861.0,793.779846084229,10.0,2.3444787735295143,rural
58761,4331.0,1670.832861773877,10.0,2.5921204323225346,rural
58762,4373.0,1877.003607738719,5.0,2.3297770883180564,rural
58763,10795.0,3456.908414633588,10.0,3.122732425974382,rural
58765,2071.0,1260.78624765829,10.0,1.6426257851769508,rural
58768,12329.0,2521.584585333981,5.0,4.8893858535255275,rural
58769,3992.0,1467.49673164509,10.0,2.7202786308933695,rural
58770,10247.0,3161.737469826119,10.0,3.240939545990685,rural
58771,14924.0,4014.47630220681,5.0,3.717545920446979,rural
58772,1968.0,1103.56759181896,10.0,1.783307170842373,rural
58773,5960.0,2571.06432346405,10.0,2.3181061421170375,rural
58775,5053.0,1490.2825742822,10.0,3.3906321439971183,rural
58776,3992.0,1467.49673164509,10.0,2.7202786308933695,rural
58778,7936.0,2281.0131738062128,5.0,3.479155706390592,rural
58779,9730.0,2343.021406662891,5.0,4.152757619853847,rural
58781,3384.0,355.80173267212,5.0,9.5109148979846,rural
58782,4331.0,1670.832861773877,10.0,2.5921204323225346,rural
58783,2279.0,870.700890119954,10.0,2.6174315724956116,rural
58784,5960.0,2571.06432346405,10.0,2.3181061421170375,rural
58785,6934.0,647.630224155478,5.0,10.706726989219915,rural
58787,2470.0,877.053015689648,10.0,2.8162493667019426,rural
58788,9752.0,2892.554680562222,5.0,3.3714142261623614,rural
58789,4373.0,1877.003607738719,5.0,2.3297770883180564,rural
58790,6267.0,1146.532332196133,5.0,5.466047335966386,rural
58792,2883.0,790.730599524013,5.0,3.6459952374872637,rural
58793,1861.0,793.779846084229,10.0,2.3444787735295143,rural
58794,6360.0,2070.966551968582,5.0,3.071029801980349,rural
58795,4005.0,1920.745831640918,10.0,2.0851275239152685,rural
58801,22398.0,2077.401453597468,4.0,10.781738869592607,rural
58802,4732.0,4.12566042777032,4.0,1146.9678813477558,rural
58803,5735.0,29.8259883829578,4.0,192.28197658914493,rural
58830,5681.0,2698.745845926698,10.0,2.10505187384522,rural
58831,3031.0,2600.8701279697098,10.0,1.1653792195945047,rural
58833,2071.0,1260.78624765829,10.0,1.6426257851769508,rural
58835,3031.0,2600.8701279697098,10.0,1.1653792195945047,rural
58838,1308.0,1119.4087551757,10.0,1.1684739769564327,rural
58843,4302.0,1263.42940430612,5.0,3.4050181081250632,rural
58844,2071.0,1260.78624765829,10.0,1.6426257851769508,rural
58845,3747.0,2038.78626194407,10.0,1.837858175690803,rural
58847,1723.0,1481.46137279401,10.0,1.1630407863759906,rural
58849,4302.0,1263.42940430612,5.0,3.4050181081250632,rural
58852,8294.0,2730.92613595121,5.0,3.0370649322271444,rural
58853,1676.0,778.00001428578,10.0,2.154241605687633,rural
58854,7189.0,3499.2251400392597,10.0,2.0544548327974526,rural
58856,5681.0,2698.745845926698,10.0,2.10505187384522,rural
59001,8278.0,1667.767562629633,10.0,4.963521407592171,rural
59002,5634.0,463.423966443088,1.0,12.157334121587557,urban
59003,4494.0,2316.132967411435,10.0,1.9403031100682449,rural
59004,1376.0,1934.82397524622,10.0,0.7111758059669973,rural
59006,4440.0,1230.78344996193,2.0,3.607458322694651,urban
59007,1354.0,927.896210716034,10.0,1.4592149255089126,rural
59008,3613.0,1694.9732902237379,10.0,2.1315970114921874,rural
59010,5240.0,1840.413706936094,7.0,2.847185923606008,rural
59011,10546.0,3057.7300829193,2.0,3.448963680251149,urban
59012,1376.0,1934.82397524622,10.0,0.7111758059669973,rural
59013,2487.0,195.721506817792,2.0,12.706830436960033,urban
59014,3110.0,1074.0562195654961,2.0,2.8955653748349732,urban
59015,11271.0,3216.388304887895,1.0,3.504241071537176,urban
59016,4713.0,1508.571901105333,2.0,3.1241467486878007,urban
59018,1785.0,794.935120548821,10.0,2.245466269961303,rural
59019,9382.0,1398.246952495532,2.0,6.709830465394831,urban
59020,1493.0,740.196783537221,10.0,2.017031191172319,rural
59022,2923.0,583.041990928143,2.0,5.013361036564251,urban
59024,8962.0,2093.799509495797,2.0,4.280256996601417,urban
59025,1790.0,925.52991017719,10.0,1.9340271776384943,rural
59026,4243.0,341.881515667254,2.0,12.410732389900897,urban
